2,35,1580.10,678.42,94.58,232.14,1,-1,-1,-1
2,36,348.59,812.99,106.96,265.48,1,-1,-1,-1
2,37,1472.61,643.69,68.15,199.18,1,-1,-1,-1
2,38,1652.55,832.08,99.23,247.66,1,-1,-1,-1
2,39,665.59,685.58,96.88,215.91,1,-1,-1,-1
2,40,200.08,813.78,116.32,266.02,1,-1,-1,-1
3,3,276.92,921.24,34.89,52.07,1,-1,-1,-1
3,7,1106.34,620.51,37.04,90.24,1,-1,-1,-1
3,8,1064.59,515.14,48.86,105.97,1,-1,-1,-1
3,9,1245.86,445.95,38.04,100.92,1,-1,-1,-1
3,12,1007.44,570.94,57.86,176.85,1,-1,-1,-1
3,14,1083.00,593.14,45.48,161.28,1,-1,-1,-1
3,15,1130.59,584.24,28.72,70.12,1,-1,-1,-1
3,16,789.89,486.41,40.51,118.48,1,-1,-1,-1
3,17,920.24,541.07,59.76,144.75,1,-1,-1,-1
3,18,1481.81,670.95,44.86,79.39,1,-1,-1,-1
3,19,1055.20,441.43,34.41,105.86,1,-1,-1,-1
3,20,1295.52,377.21,217.40,57.11,1,-1,-1,-1
3,21,761.58,275.89,71.69,43.57,1,-1,-1,-1
3,22,1374.38,1029.02,76.95,50.74,1,-1,-1,-1
3,23,1446.88,515.64,38.40,53.17,1,-1,-1,-1
3,24,815.26,522.83,48.60,167.13,1,-1,-1,-1
3,25,1234.34,590.24,33.90,180.39,1,-1,-1,-1
3,26,757.73,693.87,81.64,201.40,1,-1,-1,-1
3,27,413.69,790.66,77.42,269.98,1,-1,-1,-1
3,28,957.43,610.69,64.79,192.69,1,-1,-1,-1
3,29,461.11,825.18,41.08,99.57,1,-1,-1,-1
3,30,1033.36,611.64,73.27,185.78,1,-1,-1,-1
3,31,865.68,528.23,52.09,160.46,1,-1,-1,-1
3,32,1660.75,671.63,71.47,195.57,1,-1,-1,-1
3,33,1431.72,599.06,64.24,178.74,1,-1,-1,-1
3,34,1172.06,610.85,60.48,189.78,1,-1,-1,-1
3,35,1579.61,678.06,96.04,233.24,1,-1,-1,-1
3,36,352.18,812.52,105.56,264.60,1,-1,-1,-1
3,37,1471.86,643.49,66.16,197.28,1,-1,-1,-1
3,38,1653.86,835.56,100.64,246.79,1,-1,-1,-1
3,39,665.13,687.99,95.86,214.92,1,-1,-1,-1
3,40,202.22,814.11,115.72,265.41,1,-1,-1,-1
4,41,1011.56,523.02,53.44,81.21,1,-1,-1,-1
4,42,1413.46,570.92,27.35,185.49,1,-1,-1,-1
4,44,937.24,643.90,26.17,57.65,1,-1,-1,-1
4,45,751.32,475.65,28.09,99.88,1,-1,-1,-1
4,47,439.30,974.30,32.71,88.87,1,-1,-1,-1
4,3,280.19,920.27,36.05,52.66,1,-1,-1,-1
4,7,1106.80,621.04,36.28,89.69,1,-1,-1,-1
4,8,1063.43,515.19,51.29,107.35,1,-1,-1,-1
4,9,1248.15,445.23,37.50,101.40,1,-1,-1,-1
4,10,832.20,268.34,93.32,52.00,1,-1,-1,-1
4,12,1010.32,571.44,57.12,178.40,1,-1,-1,-1
4,14,1083.61,594.10,46.07,160.64,1,-1,-1,-1
4,16,787.56,488.62,42.93,129.42,1,-1,-1,-1
4,17,920.47,540.96,59.88,147.34,1,-1,-1,-1
4,18,1478.19,669.79,45.33,79.62,1,-1,-1,-1
4,19,1055.42,442.51,34.23,105.47,1,-1,-1,-1
4,20,1295.13,378.20,216.83,57.07,1,-1,-1,-1
4,21,762.09,276.00,72.19,44.11,1,-1,-1,-1
4,22,1385.61,1032.20,69.70,47.22,1,-1,-1,-1
4,23,1447.19,516.02,39.49,53.66,1,-1,-1,-1
4,24,816.17,524.88,47.88,167.28,1,-1,-1,-1
4,25,1234.44,585.60,34.44,184.72,1,-1,-1,-1
4,26,756.34,695.05,81.69,201.29,1,-1,-1,-1
4,27,416.29,787.99,76.79,271.41,1,-1,-1,-1
4,28,959.25,612.04,64.74,193.09,1,-1,-1,-1
4,29,463.07,823.76,40.43,99.92,1,-1,-1,-1
4,30,1033.42,611.05,75.93,190.13,1,-1,-1,-1
4,31,867.23,528.94,51.87,160.39,1,-1,-1,-1
4,32,1653.78,674.62,68.52,189.81,1,-1,-1,-1
4,33,1432.73,600.61,62.87,179.57,1,-1,-1,-1
4,34,1175.37,607.49,62.46,197.60,1,-1,-1,-1
4,35,1580.07,678.01,95.47,232.35,1,-1,-1,-1
4,36,355.43,811.71,104.90,264.40,1,-1,-1,-1
4,37,1470.87,644.81,62.84,194.01,1,-1,-1,-1
4,38,1655.20,836.81,102.96,246.58,1,-1,-1,-1
4,39,665.52,689.28,95.01,214.39,1,-1,-1,-1
4,40,204.92,814.13,115.56,265.40,1,-1,-1,-1
5,41,1010.65,524.55,54.25,81.24,1,-1,-1,-1
5,42,1413.71,570.25,29.43,187.16,1,-1,-1,-1
5,44,936.39,644.60,26.60,58.11,1,-1,-1,-1
5,1,673.71,771.90,47.52,60.98,1,-1,-1,-1
5,3,282.46,919.94,36.07,52.69,1,-1,-1,-1
5,8,1059.54,514.66,55.01,109.50,1,-1,-1,-1
5,12,1011.27,572.32,57.00,180.42,1,-1,-1,-1
5,16,788.62,489.72,41.80,130.57,1,-1,-1,-1
5,17,920.31,543.29,58.55,147.21,1,-1,-1,-1
5,18,1473.10,669.29,45.85,79.69,1,-1,-1,-1
5,19,1054.82,443.35,34.30,106.13,1,-1,-1,-1
5,20,1295.31,379.05,217.13,56.95,1,-1,-1,-1
5,21,762.10,276.75,71.41,43.15,1,-1,-1,-1
5,22,1393.87,1036.62,63.39,43.15,1,-1,-1,-1
5,23,1445.11,516.41,40.29,53.55,1,-1,-1,-1
5,24,815.54,526.83,47.34,167.19,1,-1,-1,-1
5,25,1234.20,587.92,34.23,183.35,1,-1,-1,-1
5,26,754.20,695.85,82.85,201.73,1,-1,-1,-1
5,27,417.61,785.70,75.86,269.81,1,-1,-1,-1
5,28,960.47,613.41,64.59,193.74,1,-1,-1,-1
5,29,464.22,823.24,39.64,99.29,1,-1,-1,-1
5,30,1034.88,612.41,77.47,190.98,1,-1,-1,-1
5,31,867.18,528.73,52.39,161.46,1,-1,-1,-1
5,32,1648.09,675.02,68.56,188.80,1,-1,-1,-1
5,33,1434.26,602.65,61.26,181.06,1,-1,-1,-1
5,34,1177.38,608.59,62.83,199.06,1,-1,-1,-1
5,35,1578.91,678.10,93.93,230.74,1,-1,-1,-1
5,36,357.02,811.67,102.38,263.61,1,-1,-1,-1
5,37,1467.73,645.65,59.43,190.09,1,-1,-1,-1
5,38,1656.28,837.22,104.52,245.32,1,-1,-1,-1
5,39,665.79,690.82,93.53,213.85,1,-1,-1,-1
5,40,206.68,813.74,116.11,266.12,1,-1,-1,-1
6,48,380.14,567.05,57.50,250.67,1,-1,-1,-1
6,41,1009.66,524.65,55.56,83.59,1,-1,-1,-1
6,42,1412.83,569.19,32.61,190.65,1,-1,-1,-1
6,44,936.52,643.02,26.89,59.45,1,-1,-1,-1
6,1,672.23,770.90,48.53,62.78,1,-1,-1,-1
6,8,1060.66,515.28,55.51,109.57,1,-1,-1,-1
6,12,1012.04,573.84,56.58,181.78,1,-1,-1,-1
6,16,788.41,489.53,40.94,132.55,1,-1,-1,-1
6,17,917.64,546.49,51.78,142.04,1,-1,-1,-1
6,18,1471.38,669.71,45.00,78.09,1,-1,-1,-1
6,19,1054.38,444.14,34.18,106.85,1,-1,-1,-1
6,20,1294.43,379.61,217.29,56.73,1,-1,-1,-1
6,21,761.46,277.78,71.29,43.17,1,-1,-1,-1
6,22,1401.52,1041.08,56.38,38.66,1,-1,-1,-1
6,23,1445.39,516.76,39.41,53.26,1,-1,-1,-1
6,24,812.77,521.99,49.80,172.44,1,-1,-1,-1
6,25,1234.06,590.58,33.80,181.25,1,-1,-1,-1
6,26,753.88,697.80,82.42,201.19,1,-1,-1,-1
6,27,419.48,784.09,76.46,273.82,1,-1,-1,-1
6,28,962.34,614.01,64.90,194.84,1,-1,-1,-1
6,29,464.25,821.01,40.37,100.42,1,-1,-1,-1
6,30,1035.46,614.28,78.34,191.62,1,-1,-1,-1
6,31,867.69,530.62,52.61,161.43,1,-1,-1,-1
6,32,1642.86,675.61,68.97,188.77,1,-1,-1,-1
6,33,1438.22,598.75,57.58,167.19,1,-1,-1,-1
6,34,1178.72,607.38,61.81,201.39,1,-1,-1,-1
6,35,1577.23,678.92,89.97,228.10,1,-1,-1,-1
6,36,360.23,810.68,101.18,264.33,1,-1,-1,-1
6,37,1460.83,642.65,61.17,193.01,1,-1,-1,-1
6,38,1657.49,836.26,105.95,246.16,1,-1,-1,-1
6,39,665.59,691.78,91.71,212.84,1,-1,-1,-1
6,40,208.63,813.46,117.06,266.89,1,-1,-1,-1
7,41,1011.94,523.89,57.37,85.22,1,-1,-1,-1
7,42,1414.84,568.87,34.98,191.45,1,-1,-1,-1
7,44,938.48,643.55,26.51,59.16,1,-1,-1,-1
7,1,672.83,776.45,47.94,58.77,1,-1,-1,-1
7,8,1068.15,516.84,51.78,106.93,1,-1,-1,-1
7,10,827.10,278.99,70.90,42.67,1,-1,-1,-1
7,12,1014.29,575.17,56.00,182.12,1,-1,-1,-1
7,14,1087.11,594.62,46.51,157.31,1,-1,-1,-1
7,15,1132.66,588.76,25.41,60.17,1,-1,-1,-1
7,16,789.20,490.20,40.36,134.55,1,-1,-1,-1
7,17,919.23,546.31,49.68,142.81,1,-1,-1,-1
7,18,1471.63,670.03,44.22,76.49,1,-1,-1,-1
7,19,1055.24,446.24,34.44,110.20,1,-1,-1,-1
7,20,1295.63,379.86,217.31,56.65,1,-1,-1,-1
7,21,762.49,278.42,71.11,42.72,1,-1,-1,-1
7,23,1447.56,516.89,38.37,52.53,1,-1,-1,-1
7,24,814.15,524.06,53.32,173.28,1,-1,-1,-1
7,25,1235.53,588.31,33.54,182.53,1,-1,-1,-1
7,26,754.15,699.57,82.50,202.54,1,-1,-1,-1
7,27,422.04,777.76,75.28,265.27,1,-1,-1,-1
7,28,964.68,613.87,64.55,194.79,1,-1,-1,-1
7,29,466.20,819.76,40.37,100.05,1,-1,-1,-1
7,30,1037.35,616.75,76.46,190.15,1,-1,-1,-1
7,31,869.52,532.15,52.37,161.68,1,-1,-1,-1
7,32,1639.10,680.91,71.52,203.12,1,-1,-1,-1
7,34,1181.85,611.64,60.12,199.14,1,-1,-1,-1
7,35,1577.39,679.29,82.54,222.06,1,-1,-1,-1
7,36,364.68,812.48,99.54,263.22,1,-1,-1,-1
7,37,1459.03,641.97,59.92,192.27,1,-1,-1,-1
7,38,1662.29,835.87,106.13,245.44,1,-1,-1,-1
7,39,666.80,692.16,90.65,212.68,1,-1,-1,-1
7,40,212.62,813.81,117.12,266.66,1,-1,-1,-1
8,49,911.59,457.89,35.54,108.02,1,-1,-1,-1
8,41,1014.07,522.27,58.07,86.17,1,-1,-1,-1
8,42,1416.45,569.54,38.75,193.24,1,-1,-1,-1
8,44,949.13,597.69,45.21,108.12,1,-1,-1,-1
8,8,1067.09,516.85,53.64,107.69,1,-1,-1,-1
8,12,1017.84,577.66,54.79,181.87,1,-1,-1,-1
8,14,1088.71,598.58,43.35,155.14,1,-1,-1,-1
8,15,1136.04,593.60,24.96,56.76,1,-1,-1,-1
8,16,790.96,492.24,40.33,135.69,1,-1,-1,-1
8,17,921.66,549.40,46.72,141.90,1,-1,-1,-1
8,18,1470.48,670.00,44.59,76.75,1,-1,-1,-1
8,19,1057.30,444.58,34.32,109.90,1,-1,-1,-1
8,20,1297.52,379.90,217.33,56.52,1,-1,-1,-1
8,21,764.51,278.31,71.08,42.49,1,-1,-1,-1
8,23,1449.05,517.06,40.06,53.65,1,-1,-1,-1
8,24,816.22,528.04,53.24,171.67,1,-1,-1,-1
8,25,1237.31,587.94,33.39,182.85,1,-1,-1,-1
8,26,754.79,701.03,82.42,202.74,1,-1,-1,-1
8,27,426.61,776.16,75.36,260.26,1,-1,-1,-1
8,28,969.01,611.58,64.29,196.76,1,-1,-1,-1
8,29,469.53,818.19,40.60,100.00,1,-1,-1,-1
8,30,1039.17,619.64,74.28,187.59,1,-1,-1,-1
8,31,873.04,534.04,51.36,160.12,1,-1,-1,-1
8,32,1637.39,676.80,71.34,205.20,1,-1,-1,-1
8,34,1186.06,614.45,60.59,196.08,1,-1,-1,-1
8,35,1578.32,680.91,75.54,217.06,1,-1,-1,-1
8,36,369.77,815.67,97.57,261.08,1,-1,-1,-1
8,37,1459.10,640.61,59.24,193.75,1,-1,-1,-1
8,38,1667.98,833.99,106.65,246.78,1,-1,-1,-1
8,39,668.26,692.16,89.81,213.07,1,-1,-1,-1
8,40,217.59,814.31,116.62,266.04,1,-1,-1,-1
9,50,936.86,644.32,28.65,61.94,1,-1,-1,-1
9,41,1014.05,522.67,58.18,87.95,1,-1,-1,-1
9,42,1416.80,572.29,41.49,193.74,1,-1,-1,-1
9,44,951.04,574.78,53.55,135.09,1,-1,-1,-1
9,8,1066.37,518.55,54.80,107.88,1,-1,-1,-1
9,12,1019.54,580.61,53.69,182.04,1,-1,-1,-1
9,14,1090.02,600.20,43.58,158.12,1,-1,-1,-1
9,16,791.24,494.30,39.94,135.47,1,-1,-1,-1
9,17,921.89,550.11,45.47,143.43,1,-1,-1,-1
9,19,1057.25,444.75,33.96,109.35,1,-1,-1,-1
9,20,1297.56,381.32,217.09,56.35,1,-1,-1,-1
9,21,764.23,279.23,71.34,42.71,1,-1,-1,-1
9,23,1448.06,518.55,40.20,54.04,1,-1,-1,-1
9,24,814.02,531.20,53.15,171.48,1,-1,-1,-1
9,25,1236.36,587.37,33.79,184.71,1,-1,-1,-1
9,26,753.94,703.75,82.13,202.33,1,-1,-1,-1
9,27,427.70,776.62,75.08,255.00,1,-1,-1,-1
9,28,970.92,611.15,64.57,197.74,1,-1,-1,-1
9,29,470.91,818.61,40.43,100.11,1,-1,-1,-1
9,30,1039.86,622.99,72.84,186.68,1,-1,-1,-1
9,31,873.74,535.79,50.68,158.59,1,-1,-1,-1
9,32,1631.50,674.88,74.13,210.75,1,-1,-1,-1
9,33,1455.09,596.08,54.57,111.62,1,-1,-1,-1
9,34,1187.19,617.46,60.82,192.17,1,-1,-1,-1
9,35,1577.73,682.64,68.18,211.44,1,-1,-1,-1
9,36,371.95,818.30,96.69,259.02,1,-1,-1,-1
9,37,1456.79,642.47,58.53,194.17,1,-1,-1,-1
9,38,1672.76,833.71,105.15,244.54,1,-1,-1,-1
9,39,667.25,693.35,88.95,213.66,1,-1,-1,-1
9,40,220.38,814.91,116.59,265.55,1,-1,-1,-1
10,51,1107.70,558.61,47.27,155.29,1,-1,-1,-1
10,52,470.24,417.59,164.15,94.82,1,-1,-1,-1
10,50,937.16,647.55,28.81,60.95,1,-1,-1,-1
10,53,1253.02,448.47,34.61,102.47,1,-1,-1,-1
10,41,1015.84,523.07,60.39,90.33,1,-1,-1,-1
10,42,1417.22,574.88,44.52,193.70,1,-1,-1,-1
10,45,761.44,480.04,33.57,101.82,1,-1,-1,-1
10,8,1072.08,521.66,52.24,106.95,1,-1,-1,-1
10,10,835.96,273.15,85.80,50.22,1,-1,-1,-1
10,12,1022.04,583.07,52.14,180.35,1,-1,-1,-1
10,16,792.54,495.46,39.41,135.61,1,-1,-1,-1
10,19,1057.20,446.36,33.81,109.34,1,-1,-1,-1
10,21,764.28,280.32,71.49,42.86,1,-1,-1,-1
10,23,1448.98,520.36,39.09,53.46,1,-1,-1,-1
10,24,815.66,533.57,52.39,171.36,1,-1,-1,-1
10,25,1236.21,587.63,34.03,185.90,1,-1,-1,-1
10,26,753.60,706.75,83.27,204.05,1,-1,-1,-1
10,27,430.58,784.30,76.12,263.55,1,-1,-1,-1
10,28,973.47,611.59,65.36,200.48,1,-1,-1,-1
10,29,474.23,820.16,40.51,100.07,1,-1,-1,-1
10,30,1044.14,624.77,76.74,190.33,1,-1,-1,-1
10,31,875.79,540.16,50.71,158.07,1,-1,-1,-1
10,32,1627.76,673.06,72.12,212.01,1,-1,-1,-1
10,33,1457.57,598.09,54.45,100.75,1,-1,-1,-1
10,34,1189.98,617.63,61.86,193.38,1,-1,-1,-1
10,35,1573.65,682.03,65.29,211.49,1,-1,-1,-1
10,36,374.67,817.03,95.83,259.42,1,-1,-1,-1
10,37,1453.27,643.38,58.31,194.51,1,-1,-1,-1
10,38,1679.24,834.81,102.62,242.75,1,-1,-1,-1
10,39,667.27,695.10,87.82,213.94,1,-1,-1,-1
10,40,224.78,814.77,116.68,265.54,1,-1,-1,-1
11,52,472.37,419.43,162.87,94.37,1,-1,-1,-1
11,50,939.09,649.36,28.86,60.40,1,-1,-1,-1
11,53,1261.19,447.74,37.98,103.74,1,-1,-1,-1
11,41,1018.80,522.86,62.03,90.94,1,-1,-1,-1
11,42,1419.17,576.80,47.07,191.82,1,-1,-1,-1
11,45,762.84,481.49,35.43,101.74,1,-1,-1,-1
11,1,682.24,749.72,44.49,56.69,1,-1,-1,-1
11,10,837.34,273.00,88.42,51.55,1,-1,-1,-1
11,12,1024.69,584.82,51.61,180.52,1,-1,-1,-1
11,16,794.55,495.73,39.15,135.74,1,-1,-1,-1
11,18,1461.87,671.84,48.44,78.69,1,-1,-1,-1
11,19,1059.36,446.73,33.80,108.23,1,-1,-1,-1
11,21,766.02,281.70,71.62,42.96,1,-1,-1,-1
11,23,1450.91,521.67,38.95,53.88,1,-1,-1,-1
11,24,816.37,524.57,51.61,177.02,1,-1,-1,-1
11,26,754.00,709.80,83.19,204.96,1,-1,-1,-1
11,27,435.37,781.29,76.40,258.66,1,-1,-1,-1
11,28,977.48,614.05,65.16,201.07,1,-1,-1,-1
11,29,478.14,821.19,40.64,100.66,1,-1,-1,-1
11,30,1046.87,626.86,78.07,191.40,1,-1,-1,-1
11,31,878.34,542.49,50.61,157.64,1,-1,-1,-1
11,32,1625.19,673.64,68.01,211.02,1,-1,-1,-1
11,33,1461.98,600.38,53.02,87.07,1,-1,-1,-1
11,34,1194.61,619.14,62.43,191.25,1,-1,-1,-1
11,35,1569.04,680.72,64.91,213.83,1,-1,-1,-1
11,36,379.33,818.13,96.01,259.69,1,-1,-1,-1
11,37,1448.47,640.43,62.90,199.88,1,-1,-1,-1
11,38,1689.13,838.40,99.03,239.94,1,-1,-1,-1
11,39,668.26,697.43,86.87,213.59,1,-1,-1,-1
11,40,229.12,814.41,117.09,265.82,1,-1,-1,-1
12,54,853.82,464.16,31.85,113.98,1,-1,-1,-1
12,53,1263.47,449.62,38.90,103.42,1,-1,-1,-1
12,41,1018.10,524.42,60.96,91.77,1,-1,-1,-1
12,42,1418.07,580.31,49.58,190.39,1,-1,-1,-1
12,43,810.89,773.54,41.32,65.72,1,-1,-1,-1
12,44,951.49,570.34,58.81,158.01,1,-1,-1,-1
12,45,763.93,483.50,35.99,100.48,1,-1,-1,-1
12,1,677.30,773.81,45.52,56.50,1,-1,-1,-1
12,12,1025.18,586.74,50.93,180.30,1,-1,-1,-1
12,16,795.32,496.48,38.64,136.09,1,-1,-1,-1
12,18,1459.71,674.64,49.83,77.52,1,-1,-1,-1
12,19,1058.92,449.53,34.02,110.77,1,-1,-1,-1
12,20,1298.68,385.23,217.54,56.70,1,-1,-1,-1
12,21,765.84,282.58,71.87,43.54,1,-1,-1,-1
12,23,1449.99,522.60,38.87,54.37,1,-1,-1,-1
12,24,816.28,530.06,51.67,176.20,1,-1,-1,-1
12,26,753.72,712.23,84.13,205.96,1,-1,-1,-1
12,27,437.04,787.60,75.39,262.43,1,-1,-1,-1
12,28,978.50,615.43,64.61,201.76,1,-1,-1,-1
12,29,480.21,822.75,40.67,100.40,1,-1,-1,-1
12,30,1047.69,627.83,80.55,192.99,1,-1,-1,-1
12,31,878.53,543.76,50.38,158.45,1,-1,-1,-1
12,32,1620.14,674.46,66.08,211.95,1,-1,-1,-1
12,33,1461.52,606.08,55.76,88.84,1,-1,-1,-1
12,34,1197.10,622.88,63.89,191.59,1,-1,-1,-1
12,35,1561.40,678.86,65.99,217.18,1,-1,-1,-1
12,36,381.86,816.32,96.96,260.77,1,-1,-1,-1
12,37,1439.00,641.95,69.16,202.82,1,-1,-1,-1
12,38,1698.32,840.47,95.21,237.75,1,-1,-1,-1
12,39,667.66,700.19,86.16,214.52,1,-1,-1,-1
12,40,232.07,813.57,116.78,266.25,1,-1,-1,-1
13,54,854.18,466.55,30.59,110.58,1,-1,-1,-1
13,41,1018.44,525.18,59.89,92.06,1,-1,-1,-1
13,42,1417.54,581.88,51.87,189.79,1,-1,-1,-1
13,44,949.44,569.56,60.34,161.87,1,-1,-1,-1
13,45,762.86,485.47,36.27,99.36,1,-1,-1,-1
13,1,675.13,784.72,46.60,56.31,1,-1,-1,-1
13,2,1303.70,425.70,269.71,79.34,1,-1,-1,-1
13,12,1025.40,587.41,50.33,180.32,1,-1,-1,-1
13,16,794.74,496.50,38.48,137.61,1,-1,-1,-1
13,18,1455.98,674.81,48.94,76.82,1,-1,-1,-1
13,19,1058.18,450.90,33.62,112.51,1,-1,-1,-1
13,20,1297.96,386.04,217.35,56.66,1,-1,-1,-1
13,21,764.44,283.85,72.00,43.71,1,-1,-1,-1
13,23,1449.22,523.21,38.61,54.75,1,-1,-1,-1
13,24,814.92,511.64,50.68,187.23,1,-1,-1,-1
13,26,753.84,713.51,84.36,206.47,1,-1,-1,-1
13,27,439.78,782.91,72.90,252.14,1,-1,-1,-1
13,28,980.50,615.68,65.19,203.38,1,-1,-1,-1
13,29,481.52,823.64,40.95,100.48,1,-1,-1,-1
13,30,1047.63,628.67,81.13,193.77,1,-1,-1,-1
13,31,878.49,544.72,50.90,159.36,1,-1,-1,-1
13,32,1614.77,674.19,64.82,213.40,1,-1,-1,-1
13,34,1198.01,624.23,64.05,189.86,1,-1,-1,-1
13,35,1553.65,678.17,68.40,221.09,1,-1,-1,-1
13,36,383.99,815.89,97.40,261.24,1,-1,-1,-1
13,37,1432.60,642.72,73.82,204.03,1,-1,-1,-1
13,38,1708.39,840.91,89.92,236.15,1,-1,-1,-1
13,39,666.62,702.07,85.62,215.82,1,-1,-1,-1
13,40,234.69,812.06,117.33,267.47,1,-1,-1,-1
14,55,1470.70,615.12,58.55,172.28,1,-1,-1,-1
14,54,855.94,467.58,30.60,109.36,1,-1,-1,-1
14,41,1019.44,525.90,58.93,91.65,1,-1,-1,-1
14,42,1418.88,583.23,53.05,185.77,1,-1,-1,-1
14,44,949.24,569.79,61.63,164.35,1,-1,-1,-1
14,2,1304.62,424.38,268.50,79.07,1,-1,-1,-1
14,12,1024.81,587.10,51.24,180.75,1,-1,-1,-1
14,16,794.35,497.41,38.45,138.78,1,-1,-1,-1
14,17,921.32,556.34,43.57,149.66,1,-1,-1,-1
14,18,1453.78,675.14,46.90,74.82,1,-1,-1,-1
14,19,1058.84,451.53,33.68,113.36,1,-1,-1,-1
14,20,1298.40,386.38,217.95,57.07,1,-1,-1,-1
14,21,764.74,284.38,71.98,43.71,1,-1,-1,-1
14,23,1448.74,523.13,39.86,55.07,1,-1,-1,-1
